,level_0,index,Unnamed: 0,full_name,epoch,total_epochs_x,train_frac,frac_error,model_simple,name,path,model_folder,model,pretrain_dataset,downstream_dataset,samples_seen,steps,samples_seen_per_epoch,gflops,training_time_hours,total_epochs_y,samples_per_sec,samples_per_sec_per_gpu,global_batch_size,gpus,task,local_batch_size,warmup,lr,lr_scheduler,gpu_model,beta2,beta1,model_mparams,model_image_mparams,model_text_mparams,model_gflops,train_contrastive_loss,train_caption_loss,namespace,eval_type,gpu_hours,image_acc,text_acc,acc,main_metric,main_metric_value,acc1,acc5,mean_per_class_recall,image_retrieval_recall@5,text_retrieval_recall@5,cosine_distance,contrastive_loss,lp_acc1,lp_acc5,lp_mean_per_class_recall,weight_decay,epochs,seed,fewshot_k,normalized,caption_loss,name_epoch,model_folder_epoch,model_simple_namespace,samples_seen_scale_pretty,early_epoch
16,674,6227,7560,clip_ViT-M-32_s1.28B_datacomp_1b_globalbs90624_lr0.003_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus256,20,20,1.0,0.90625,ViT-M-32,datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse/checkpoints/imagenet1k_epoch_20.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse,ViT-M-32,datacomp_1b,imagenet1k,1280000000,14124,64000000,12467200000.0,1.6063865703175073,20,221338.72513966478,864.6043950768155,90624,256,zeroshot_classification,354,4000,0.003,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.8334,,clip,similarity,411.2349620012819,,,,acc1,0.56284,0.56284,0.81828,0.5630200000000001,,,,,,,,,,,,,,datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse_20,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse_epoch_20,ViT-M-32_clip,1.28B,2
17,675,6247,7580,clip_ViT-M-32_s1.28B_datacomp_1b_globalbs90624_lr0.003_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus256,20,20,1.0,0.90625,ViT-M-32,datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n64_bs354_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n64_bs354_sigFalse/checkpoints/imagenet1k_epoch_20.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n64_bs354_sigFalse,ViT-M-32,datacomp_1b,imagenet1k,1280000000,14124,64000000,12467200000.0,1.6078624207391232,20,221135.5592178771,863.8107781948324,90624,256,zeroshot_classification,354,6000,0.003,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.884,,clip,similarity,411.61277970921554,,,,acc1,0.563,0.563,0.82124,0.5630799999999999,,,,,,,,,,,,,,datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n64_bs354_sigFalse_20,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s1.28B_bs_90624_ViT-M-32_ep20_lr0.003_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n64_bs354_sigFalse_epoch_20,ViT-M-32_clip,1.28B,2
18,676,6267,7600,clip_ViT-M-32_s1.28B_relaion2b-en_globalbs16384_lr0.001_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus64,20,20,1.0,0.90625,ViT-M-32,relaion_s1.28B_bs_16384_ViT-M-32_ep20_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s1.28B_bs_16384_ViT-M-32_ep20_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_20.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s1.28B_bs_16384_ViT-M-32_ep20_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse,ViT-M-32,relaion2b-en,imagenet1k,1280000000,78125,64000000,12467200000.0,7.658941406532165,20,46423.58998233215,725.3685934739399,16384,64,zeroshot_classification,256,6000,0.001,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,0.75031,,clip,similarity,490.17225001805855,,,,acc1,0.51346,0.51346,0.79128,0.5134,,,,,,,,,,,,,,relaion_s1.28B_bs_16384_ViT-M-32_ep20_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse_20,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s1.28B_bs_16384_ViT-M-32_ep20_lr0.001_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs256_sigFalse_epoch_20,ViT-M-32_clip,1.28B,2
19,677,6287,7620,clip_ViT-M-32_s1.28B_relaion2b-en_globalbs32768_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus64,20,20,1.0,0.90625,ViT-M-32,relaion_s1.28B_bs_32768_ViT-M-32_ep20_lr0.0015_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s1.28B_bs_32768_ViT-M-32_ep20_lr0.0015_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs512_sigFalse/checkpoints/imagenet1k_epoch_20.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s1.28B_bs_32768_ViT-M-32_ep20_lr0.0015_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs512_sigFalse,ViT-M-32,relaion2b-en,imagenet1k,1280000000,39062,64000000,12467200000.0,6.9922219087508095,20,50850.15324107143,794.5336443917411,32768,64,zeroshot_classification,512,6000,0.0015,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,0.98236,,clip,similarity,447.5022021600518,,,,acc1,0.5226,0.5226,0.79752,0.5226200000000001,,,,,,,,,,,,,,relaion_s1.28B_bs_32768_ViT-M-32_ep20_lr0.0015_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs512_sigFalse_20,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s1.28B_bs_32768_ViT-M-32_ep20_lr0.0015_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n16_bs512_sigFalse_epoch_20,ViT-M-32_clip,1.28B,2
20,678,6307,7640,clip_ViT-M-32_s1.28B_relaion2b-en_globalbs65536_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus128,20,20,1.0,0.90625,ViT-M-32,relaion_s1.28B_bs_65536_ViT-M-32_ep20_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n32_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s1.28B_bs_65536_ViT-M-32_ep20_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n32_bs512_sigFalse/checkpoints/imagenet1k_epoch_20.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s1.28B_bs_65536_ViT-M-32_ep20_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n32_bs512_sigFalse,ViT-M-32,relaion2b-en,imagenet1k,1280000000,19531,64000000,12467200000.0,4.192613867361008,20,84805.22337711864,662.5408076337394,65536,128,zeroshot_classification,512,6000,0.002,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.2835,,clip,similarity,536.654575022209,,,,acc1,0.51924,0.51924,0.78866,0.5192599999999999,,,,,,,,,,,,,,relaion_s1.28B_bs_65536_ViT-M-32_ep20_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n32_bs512_sigFalse_20,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s1.28B_bs_65536_ViT-M-32_ep20_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n32_bs512_sigFalse_epoch_20,ViT-M-32_clip,1.28B,2
21,679,6327,7660,clip_ViT-M-32_s1.28B_relaion2b-en_globalbs90112_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus176,20,20,1.0,0.90625,ViT-M-32,relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse/checkpoints/imagenet1k_epoch_20.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse,ViT-M-32,relaion2b-en,imagenet1k,1280000000,14204,64000000,12467200000.0,2.6894910327844013,48,132201.79997679812,751.1465907772621,90112,176,zeroshot_classification,512,6000,0.002,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.128,,clip,similarity,473.3504217700546,,,,acc1,0.42842,0.51026,0.7094,0.42826,,,,,,,,,,,,,,relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse_20,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse_epoch_20,ViT-M-32_clip,1.28B,2
22,815,8115,9448,clip_ViT-M-32_s300M_dfn_2b_globalbs16384_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus64,24,24,1.0,0.90625,ViT-M-32,dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_24.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,ViT-M-32,dfn_2b,imagenet1k,307200000,18750,12800000,2992128000.0,1.5594534085758531,24,54720.027455813964,855.0004289970932,16384,64,zeroshot_classification,256,4000,0.0015,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.4029,,clip,similarity,99.8050181488546,,,,acc1,0.52338,0.52338,0.79418,0.52332,,,,,,,,,,,,,,dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_24,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_epoch_24,ViT-M-32_clip,300M,2
23,816,8139,9472,clip_ViT-M-32_s300M_dfn_2b_globalbs16384_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus64,24,24,1.0,0.90625,ViT-M-32,dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_24.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,ViT-M-32,dfn_2b,imagenet1k,307200000,18750,12800000,2992128000.0,1.535356442021861,24,55578.842148837204,868.4194085755813,16384,64,zeroshot_classification,256,4000,0.002,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.3369,,clip,similarity,98.26281228939911,,,,acc1,0.5257,0.5257,0.79658,0.5256799999999999,,,,,,,,,,,,,,dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_24,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_16384_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_epoch_24,ViT-M-32_clip,300M,2
24,817,8163,9496,clip_ViT-M-32_s300M_dfn_2b_globalbs32768_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus64,24,24,1.0,0.90625,ViT-M-32,dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse/checkpoints/imagenet1k_epoch_24.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse,ViT-M-32,dfn_2b,imagenet1k,307200000,9375,12800000,2992128000.0,1.5406226036849102,24,55388.86235294117,865.4509742647058,32768,64,zeroshot_classification,512,4000,0.0015,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.9693,,clip,similarity,98.59984663583425,,,,acc1,0.50474,0.50474,0.77296,0.50472,,,,,,,,,,,,,,dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse_24,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse_epoch_24,ViT-M-32_clip,300M,2
25,818,8187,9520,clip_ViT-M-32_s300M_dfn_2b_globalbs32768_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus64,24,24,1.0,0.90625,ViT-M-32,dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse/checkpoints/imagenet1k_epoch_24.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse,ViT-M-32,dfn_2b,imagenet1k,307200000,9375,12800000,2992128000.0,1.5098312101188214,24,56518.45899159664,883.1009217436975,32768,64,zeroshot_classification,512,4000,0.002,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.9847,,clip,similarity,96.62919744760457,,,,acc1,0.5096,0.5096,0.7777,0.5095200000000001,,,,,,,,,,,,,,dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse_24,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/dfn_s300M_bs_32768_ViT-M-32_ep24_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs512_sigFalse_epoch_24,ViT-M-32_clip,300M,2
26,853,8693,10026,clip_ViT-M-32_s3B_datacomp_1b_globalbs90624_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus256,48,48,1.0,0.90625,ViT-M-32,datacomp_s3B_bs_90624_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s3B_bs_90624_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse/checkpoints/imagenet1k_epoch_48.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s3B_bs_90624_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse,ViT-M-32,datacomp_1b,imagenet1k,3072000000,33898,64000000,29921280000.0,4.004753388490637,48,213080.12018561485,832.344219475058,90624,256,zeroshot_classification,354,4000,0.002,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.3932,,clip,similarity,1025.216867453603,,,,acc1,0.60788,0.60788,0.85414,0.608,,,,,,,,,,,,,,datacomp_s3B_bs_90624_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse_48,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s3B_bs_90624_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n64_bs354_sigFalse_epoch_48,ViT-M-32_clip,3B,5
27,854,8741,10074,clip_ViT-M-32_s3B_relaion2b-en_globalbs32768_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus128,48,48,1.0,0.90625,ViT-M-32,relaion_s3B_bs_32768_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_32768_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse/checkpoints/imagenet1k_epoch_48.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_32768_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse,ViT-M-32,relaion2b-en,imagenet1k,3072000000,93750,64000000,29921280000.0,10.04959270639632,48,84912.2306011673,663.3768015716196,32768,128,zeroshot_classification,256,10000,0.0015,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,0.76004,,clip,similarity,1286.347866418729,,,,acc1,0.55914,0.55914,0.82676,0.5593400000000001,,,,,,,,,,,,,,relaion_s3B_bs_32768_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse_48,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_32768_ViT-M-32_ep48_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs256_sigFalse_epoch_48,ViT-M-32_clip,3B,5
28,855,8789,10122,clip_ViT-M-32_s3B_relaion2b-en_globalbs65536_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus128,48,48,1.0,0.90625,ViT-M-32,relaion_s3B_bs_65536_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_65536_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse/checkpoints/imagenet1k_epoch_48.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_65536_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse,ViT-M-32,relaion2b-en,imagenet1k,3072000000,46875,64000000,29921280000.0,9.104461502705153,48,93726.94179439252,732.2417327686916,65536,128,zeroshot_classification,512,10000,0.002,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,0.96675,,clip,similarity,1165.3710723462596,,,,acc1,0.56282,0.56282,0.82982,0.56286,,,,,,,,,,,,,,relaion_s3B_bs_65536_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse_48,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_65536_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n32_bs512_sigFalse_epoch_48,ViT-M-32_clip,3B,5
29,856,8837,10170,clip_ViT-M-32_s3B_relaion2b-en_globalbs90112_lr0.002_b1_0.9_b2_0.95_sched_cosine_warmup6000_gpus176,48,48,1.0,0.90625,ViT-M-32,relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse/checkpoints/imagenet1k_epoch_48.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse,ViT-M-32,relaion2b-en,imagenet1k,3072000000,34090,64000000,29921280000.0,6.454778478682562,48,132201.79997679812,751.1465907772621,90112,176,zeroshot_classification,512,6000,0.002,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.128,,clip,similarity,1136.041012248131,,,,acc1,0.56342,0.56342,0.82856,0.5634,,,,,,,,,,,,,,relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse_48,/p/data1/mmlaion/experiments/autoexp/jjitsev/leonardo_logs/relaion_s3B_bs_90112_ViT-M-32_ep48_lr0.002_b1_0.9_b2_0.95_wd0.2_w6000_gc1_n44_bs512_sigFalse_epoch_48,ViT-M-32_clip,3B,5
30,915,9492,10825,clip_ViT-M-32_s640M_datacomp_1b_globalbs16384_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup10000_gpus64,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse,ViT-M-32,datacomp_1b,imagenet1k,640000000,39062,25600000,6233600000.0,2.678072518149101,25,66382.73481132076,1037.2302314268868,16384,64,zeroshot_classification,256,10000,0.0015,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.1596,,clip,similarity,171.39664116154248,,,,acc1,0.53386,0.53386,0.80286,0.53366,,,,,,,,,,,,,,datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w10000_gc1_n16_bs256_sigFalse_epoch_25,ViT-M-32_clip,640M,2
31,916,9517,10850,clip_ViT-M-32_s640M_datacomp_1b_globalbs16384_lr0.0015_b1_0.9_b2_0.95_sched_cosine_warmup4000_gpus64,25,25,1.0,0.90625,ViT-M-32,datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse/checkpoints/imagenet1k_epoch_25.pt_ViT-M-32_en_zeroshot_classification.json,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse,ViT-M-32,datacomp_1b,imagenet1k,640000000,39062,25600000,6233600000.0,2.6657424858111916,25,66689.7791981132,1042.0277999705188,16384,64,zeroshot_classification,256,4000,0.0015,cosine,NVIDIA-A100,0.95,0.9,103.12,39.69,63.43,9.74,1.1677,,clip,similarity,170.60751909191626,,,,acc1,0.53608,0.53608,0.8043,0.5363199999999999,,,,,,,,,,,,,,datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_25,/p/data1/mmlaion/experiments/autoexp/jjitsev/logs/datacomp_s640M_bs_16384_ViT-M-32_ep25_lr0.0015_b1_0.9_b2_0.95_wd0.2_w4000_gc1_n16_bs256_sigFalse_epoch_25,ViT-M-32_clip,640M,2
